Batch 0: Loss: 0.6381527781486511, Acc: 50.00%, Labels: [1, 0]
Batch 2: Loss: 0.5985050201416016, Acc: 50.00%, Labels: [1, 1]
Batch 2: Loss: 0.49055927991867065, Acc: 100.00%, Labels: [1, 1]
Batch 2: Loss: 0.429286390542984, Acc: 100.00%, Labels: [0, 1]
Batch 2: Loss: 1.151684284210205, Acc: 0.00%, Labels: [0, 1]
Batch 3: Loss: 0.4423986077308655, Acc: 100.00%, Labels: [1, 0]
Batch 3: Loss: 0.4623331129550934, Acc: 100.00%, Labels: [1, 1]
Batch 3: Loss: 0.5320775508880615, Acc: 50.00%, Labels: [1, 1]
Batch 3: Loss: 0.4523981511592865, Acc: 100.00%, Labels: [1, 1]
Batch 4: Loss: 0.4486294686794281, Acc: 100.00%, Labels: [1, 1]
Batch 4: Loss: 0.526530385017395, Acc: 50.00%, Labels: [1, 1]
Batch 4: Loss: 0.9398638010025024, Acc: 50.00%, Labels: [1, 0]
Batch 4: Loss: 0.3450167179107666, Acc: 100.00%, Labels: [1, 0]
Batch 5: Loss: 0.3929009437561035, Acc: 100.00%, Labels: [1, 1]
Batch 5: Loss: 0.37272363901138306, Acc: 100.00%, Labels: [1, 1]
Batch 5: Loss: 0.5461075901985168, Acc: 50.00%, Labels: [1, 1]
Batch 5: Loss: 0.4753243923187256, Acc: 50.00%, Labels: [1, 1]
Batch 6: Loss: 0.7737958431243896, Acc: 50.00%, Labels: [1, 0]
Batch 6: Loss: 0.31235045194625854, Acc: 100.00%, Labels: [1, 1]
Batch 6: Loss: 0.3590690493583679, Acc: 100.00%, Labels: [1, 1]
Batch 6: Loss: 0.3006424307823181, Acc: 100.00%, Labels: [1, 1]
Batch 7: Loss: 0.28430289030075073, Acc: 100.00%, Labels: [1, 1]
Batch 7: Loss: 0.4386032521724701, Acc: 50.00%, Labels: [1, 0]
Batch 7: Loss: 0.4318358898162842, Acc: 50.00%, Labels: [1, 0]
Batch 7: Loss: 0.538968026638031, Acc: 50.00%, Labels: [0, 1]
Batch 8: Loss: 0.30151844024658203, Acc: 100.00%, Labels: [1, 1]
Batch 8: Loss: 0.22688329219818115, Acc: 100.00%, Labels: [1, 1]
Batch 8: Loss: 0.6222383975982666, Acc: 50.00%, Labels: [1, 0]
Batch 8: Loss: 0.22804327309131622, Acc: 100.00%, Labels: [1, 1]
Batch 9: Loss: 1.154131293296814, Acc: 50.00%, Labels: [1, 0]
Batch 9: Loss: 0.9087367057800293, Acc: 50.00%, Labels: [0, 1]
Batch 9: Loss: 1.150891661643982, Acc: 50.00%, Labels: [1, 0]
Batch 9: Loss: 0.9776769280433655, Acc: 50.00%, Labels: [0, 1]
Batch 10: Loss: 0.6847689151763916, Acc: 50.00%, Labels: [0, 1]
Batch 10: Loss: 0.17816682159900665, Acc: 100.00%, Labels: [1, 1]
Batch 10: Loss: 0.6619164347648621, Acc: 50.00%, Labels: [0, 1]
Batch 10: Loss: 2.0292043685913086, Acc: 0.00%, Labels: [0, 0]
Batch 11: Loss: 1.0289183855056763, Acc: 50.00%, Labels: [0, 1]
Batch 11: Loss: 0.6661166548728943, Acc: 50.00%, Labels: [1, 0]
Batch 11: Loss: 1.2632580995559692, Acc: 50.00%, Labels: [1, 0]
Batch 11: Loss: 0.2442185878753662, Acc: 100.00%, Labels: [1, 1]
Batch 12: Loss: 0.1713409721851349, Acc: 100.00%, Labels: [1]
Batch 12: Loss: 1.8262708187103271, Acc: 0.00%, Labels: [0]
Batch 12: Loss: 0.179841548204422, Acc: 100.00%, Labels: [1]
Batch 12: Loss: 1.8606613874435425, Acc: 0.00%, Labels: [0]
Batch 0: Loss: 0.4913320243358612, Acc: 50.00%, Labels: [0, 1]
Batch 0: Loss: 1.400322675704956, Acc: 50.00%, Labels: [0, 1]
Batch 0: Loss: 1.006804347038269, Acc: 50.00%, Labels: [1, 0]
Batch 0: Loss: 0.2431602030992508, Acc: 100.00%, Labels: [1, 1]
Batch 1: Loss: 0.32569438219070435, Acc: 100.00%, Labels: [1, 1]
Batch 1: Loss: 0.31295549869537354, Acc: 100.00%, Labels: [1, 1]
Batch 1: Loss: 0.9644278287887573, Acc: 50.00%, Labels: [0, 1]
Batch 1: Loss: 0.7758898735046387, Acc: 50.00%, Labels: [0, 1]
Batch 2: Loss: 0.3950280547142029, Acc: 100.00%, Labels: [1, 0]
Batch 2: Loss: 0.4883315861225128, Acc: 50.00%, Labels: [1, 0]
Batch 2: Loss: 0.36272603273391724, Acc: 100.00%, Labels: [1, 1]
Batch 2: Loss: 1.0023016929626465, Acc: 50.00%, Labels: [1, 0]
Batch 3: Loss: 0.26437604427337646, Acc: 100.00%, Labels: [1, 0]
Batch 3: Loss: 1.3644158840179443, Acc: 0.00%, Labels: [1, 0]
Batch 3: Loss: 0.5070963501930237, Acc: 50.00%, Labels: [1, 1]
Batch 3: Loss: 0.28934037685394287, Acc: 100.00%, Labels: [0, 1]
Batch 4: Loss: 0.5263752341270447, Acc: 100.00%, Labels: [1, 1]
Batch 4: Loss: 0.35828259587287903, Acc: 100.00%, Labels: [0, 1]
Batch 4: Loss: 0.7149781584739685, Acc: 50.00%, Labels: [1, 0]
Batch 4: Loss: 0.8976436853408813, Acc: 0.00%, Labels: [0, 0]
Batch 5: Loss: 0.6135976314544678, Acc: 50.00%, Labels: [1, 1]
Batch 5: Loss: 0.6192838549613953, Acc: 100.00%, Labels: [1, 1]
Batch 5: Loss: 0.6672499179840088, Acc: 50.00%, Labels: [1, 1]
Batch 5: Loss: 0.43538743257522583, Acc: 100.00%, Labels: [1, 0]
Batch 6: Loss: 1.1441863775253296, Acc: 0.00%, Labels: [0, 1]
Batch 6: Loss: 0.7629374265670776, Acc: 50.00%, Labels: [1, 1]
Batch 6: Loss: 0.6148495674133301, Acc: 50.00%, Labels: [1, 1]
Batch 6: Loss: 0.6900463700294495, Acc: 50.00%, Labels: [1, 1]
Batch 7: Loss: 0.2914654016494751, Acc: 100.00%, Labels: [0, 1]
Batch 7: Loss: 0.7904959917068481, Acc: 50.00%, Labels: [1, 1]
Batch 7: Loss: 0.7756410837173462, Acc: 50.00%, Labels: [1, 1]
Batch 7: Loss: 0.6472716927528381, Acc: 50.00%, Labels: [1, 1]
Batch 8: Loss: 0.6053763628005981, Acc: 50.00%, Labels: [1, 1]
Batch 8: Loss: 0.6388770937919617, Acc: 50.00%, Labels: [1, 1]
Batch 8: Loss: 0.5874713659286499, Acc: 50.00%, Labels: [1, 1]
Batch 8: Loss: 0.9089895486831665, Acc: 0.00%, Labels: [0, 0]
Batch 9: Loss: 0.5667828917503357, Acc: 50.00%, Labels: [1, 0]
Batch 9: Loss: 0.44905152916908264, Acc: 100.00%, Labels: [1, 1]
Batch 9: Loss: 0.5813566446304321, Acc: 50.00%, Labels: [0, 1]
Batch 9: Loss: 0.3906410336494446, Acc: 100.00%, Labels: [1, 1]
Batch 10: Loss: 0.7120741009712219, Acc: 50.00%, Labels: [0, 1]
Batch 10: Loss: 0.3675413727760315, Acc: 100.00%, Labels: [1, 1]
Batch 10: Loss: 0.36166900396347046, Acc: 100.00%, Labels: [1, 1]
Batch 10: Loss: 0.5290333032608032, Acc: 50.00%, Labels: [0, 1]
Batch 11: Loss: 0.3208203911781311, Acc: 100.00%, Labels: [1, 1]
Batch 11: Loss: 0.30275359749794006, Acc: 100.00%, Labels: [1, 1]
Batch 11: Loss: 0.2996346354484558, Acc: 100.00%, Labels: [1, 1]
Batch 11: Loss: 0.5242581963539124, Acc: 50.00%, Labels: [1, 0]
Batch 12: Loss: 0.18690727651119232, Acc: 100.00%, Labels: [1]
Batch 12: Loss: 0.19823481142520905, Acc: 100.00%, Labels: [1]
Batch 12: Loss: 0.18745703995227814, Acc: 100.00%, Labels: [1]
Batch 12: Loss: 1.7676461935043335, Acc: 0.00%, Labels: [0]
Batch 0: Loss: 0.778593897819519, Acc: 50.00%, Labels: [1, 0]
Batch 0: Loss: 0.908446192741394, Acc: 50.00%, Labels: [0, 1]
Batch 0: Loss: 0.2065490335226059, Acc: 100.00%, Labels: [1, 1]
Batch 0: Loss: 0.17336690425872803, Acc: 100.00%, Labels: [1, 1]
Batch 1: Loss: 0.13501356542110443, Acc: 100.00%, Labels: [1, 1]
Batch 1: Loss: 0.8981509208679199, Acc: 50.00%, Labels: [1, 0]
Batch 1: Loss: 0.9546824097633362, Acc: 50.00%, Labels: [0, 1]
Batch 1: Loss: 1.7390599250793457, Acc: 0.00%, Labels: [0, 0]
Batch 2: Loss: 0.9496116638183594, Acc: 50.00%, Labels: [1, 0]
Batch 2: Loss: 0.18060755729675293, Acc: 100.00%, Labels: [1, 1]
Batch 2: Loss: 0.1696343719959259, Acc: 100.00%, Labels: [1, 1]
Batch 2: Loss: 0.17173421382904053, Acc: 100.00%, Labels: [1, 1]
Batch 3: Loss: 0.15705108642578125, Acc: 100.00%, Labels: [1, 1]
Batch 3: Loss: 1.1229057312011719, Acc: 50.00%, Labels: [1, 0]
Batch 3: Loss: 1.0504080057144165, Acc: 50.00%, Labels: [1, 0]
Batch 3: Loss: 1.022994875907898, Acc: 50.00%, Labels: [1, 0]
Batch 4: Loss: 0.17657358944416046, Acc: 100.00%, Labels: [1, 1]
Batch 4: Loss: 0.8080023527145386, Acc: 50.00%, Labels: [1, 0]
Batch 4: Loss: 0.18955135345458984, Acc: 100.00%, Labels: [1, 1]
Batch 4: Loss: 0.839087963104248, Acc: 50.00%, Labels: [1, 0]
Batch 5: Loss: 1.0575428009033203, Acc: 50.00%, Labels: [0, 1]
Batch 5: Loss: 0.19050979614257812, Acc: 100.00%, Labels: [1, 1]
Batch 5: Loss: 0.8016578555107117, Acc: 50.00%, Labels: [0, 1]
Batch 5: Loss: 1.1862517595291138, Acc: 50.00%, Labels: [0, 1]
Batch 6: Loss: 0.20894542336463928, Acc: 100.00%, Labels: [1, 1]
Batch 6: Loss: 1.6309818029403687, Acc: 0.00%, Labels: [0, 0]
Batch 6: Loss: 0.21827861666679382, Acc: 100.00%, Labels: [1, 1]
Batch 6: Loss: 0.21212701499462128, Acc: 100.00%, Labels: [1, 1]
Batch 7: Loss: 0.26267847418785095, Acc: 100.00%, Labels: [1, 1]
Batch 7: Loss: 0.249667689204216, Acc: 100.00%, Labels: [1, 1]
Batch 7: Loss: 0.2943200170993805, Acc: 100.00%, Labels: [1, 1]
Batch 7: Loss: 0.22122594714164734, Acc: 100.00%, Labels: [1, 1]
Batch 8: Loss: 0.522890031337738, Acc: 50.00%, Labels: [0, 1]
Batch 8: Loss: 0.8587605357170105, Acc: 50.00%, Labels: [0, 1]
Batch 8: Loss: 0.9080575108528137, Acc: 50.00%, Labels: [0, 1]
Batch 8: Loss: 0.577684760093689, Acc: 50.00%, Labels: [0, 1]
Batch 9: Loss: 0.8740113973617554, Acc: 50.00%, Labels: [1, 0]
Batch 9: Loss: 0.2948269248008728, Acc: 100.00%, Labels: [1, 1]
Batch 9: Loss: 0.27774643898010254, Acc: 100.00%, Labels: [1, 1]
Batch 9: Loss: 0.31798478960990906, Acc: 100.00%, Labels: [1, 1]
Batch 10: Loss: 0.6229753494262695, Acc: 50.00%, Labels: [1, 0]
Batch 10: Loss: 0.3428005278110504, Acc: 100.00%, Labels: [1, 1]
Batch 10: Loss: 0.2865220606327057, Acc: 100.00%, Labels: [1, 1]
Batch 10: Loss: 0.4846610128879547, Acc: 50.00%, Labels: [0, 1]
Batch 11: Loss: 0.5585082769393921, Acc: 50.00%, Labels: [1, 0]
Batch 11: Loss: 0.33794087171554565, Acc: 100.00%, Labels: [1, 1]
Batch 11: Loss: 0.6379809975624084, Acc: 50.00%, Labels: [1, 0]
Batch 11: Loss: 0.40917152166366577, Acc: 100.00%, Labels: [1, 1]
Batch 12: Loss: 0.3517971634864807, Acc: 100.00%, Labels: [1]
Batch 12: Loss: 0.32914960384368896, Acc: 100.00%, Labels: [1]
Batch 12: Loss: 0.3290615975856781, Acc: 100.00%, Labels: [1]
Batch 12: Loss: 0.3280828595161438, Acc: 100.00%, Labels: [1]
Batch 0: Loss: 0.3658285439014435, Acc: 100.00%, Labels: [1, 1]
Batch 0: Loss: 1.1151683330535889, Acc: 50.00%, Labels: [1, 0]
Batch 0: Loss: 0.34469854831695557, Acc: 100.00%, Labels: [1, 1]
Batch 0: Loss: 0.33016353845596313, Acc: 100.00%, Labels: [1, 1]
Batch 1: Loss: 1.2096962928771973, Acc: 50.00%, Labels: [0, 1]
Batch 1: Loss: 0.31887635588645935, Acc: 100.00%, Labels: [1, 1]
Batch 1: Loss: 0.32544127106666565, Acc: 100.00%, Labels: [1, 1]
Batch 1: Loss: 0.5324025750160217, Acc: 50.00%, Labels: [0, 1]
Batch 2: Loss: 0.2896239757537842, Acc: 100.00%, Labels: [1, 1]
Batch 2: Loss: 1.1490747928619385, Acc: 50.00%, Labels: [0, 1]
Batch 2: Loss: 0.8514841198921204, Acc: 50.00%, Labels: [1, 0]
Batch 2: Loss: 0.28617504239082336, Acc: 100.00%, Labels: [1, 1]
Batch 3: Loss: 0.3166622817516327, Acc: 100.00%, Labels: [1, 1]
Batch 3: Loss: 0.2799570560455322, Acc: 100.00%, Labels: [1, 1]
Batch 3: Loss: 0.2466534674167633, Acc: 100.00%, Labels: [1, 1]
Batch 3: Loss: 0.2692202925682068, Acc: 100.00%, Labels: [1, 1]
Batch 4: Loss: 0.21911044418811798, Acc: 100.00%, Labels: [1, 1]
Batch 4: Loss: 0.2030552327632904, Acc: 100.00%, Labels: [1, 1]
Batch 4: Loss: 1.035758137702942, Acc: 50.00%, Labels: [0, 1]
Batch 4: Loss: 0.21622952818870544, Acc: 100.00%, Labels: [1, 1]
Batch 5: Loss: 0.7950453162193298, Acc: 50.00%, Labels: [1, 0]
Batch 5: Loss: 0.7307609915733337, Acc: 50.00%, Labels: [1, 0]
Batch 5: Loss: 0.19074350595474243, Acc: 100.00%, Labels: [1, 1]
Batch 5: Loss: 0.16098922491073608, Acc: 100.00%, Labels: [1, 1]
Batch 6: Loss: 1.1487842798233032, Acc: 50.00%, Labels: [1, 0]
Batch 6: Loss: 0.8992350101470947, Acc: 50.00%, Labels: [0, 1]
Batch 6: Loss: 0.1578787863254547, Acc: 100.00%, Labels: [1, 1]
Batch 6: Loss: 1.1395375728607178, Acc: 50.00%, Labels: [0, 1]
Batch 7: Loss: 0.6368280649185181, Acc: 50.00%, Labels: [0, 1]
Batch 7: Loss: 0.6214330792427063, Acc: 50.00%, Labels: [1, 0]
Batch 7: Loss: 0.17106817662715912, Acc: 100.00%, Labels: [1, 1]
Batch 7: Loss: 0.9482486248016357, Acc: 50.00%, Labels: [0, 1]
Batch 8: Loss: 0.894865095615387, Acc: 50.00%, Labels: [1, 0]
Batch 8: Loss: 0.15830639004707336, Acc: 100.00%, Labels: [1, 1]
Batch 8: Loss: 0.2362014800310135, Acc: 100.00%, Labels: [1, 1]
Batch 8: Loss: 1.3322968482971191, Acc: 50.00%, Labels: [0, 1]
Batch 9: Loss: 1.0210448503494263, Acc: 50.00%, Labels: [0, 1]
Batch 9: Loss: 0.18189173936843872, Acc: 100.00%, Labels: [1, 1]
Batch 9: Loss: 0.8600791096687317, Acc: 50.00%, Labels: [0, 1]
Batch 9: Loss: 0.17144493758678436, Acc: 100.00%, Labels: [1, 1]
Batch 10: Loss: 0.4965382218360901, Acc: 50.00%, Labels: [0, 1]
Batch 10: Loss: 1.1015459299087524, Acc: 50.00%, Labels: [1, 0]
Batch 10: Loss: 0.6858196258544922, Acc: 50.00%, Labels: [0, 1]
Batch 10: Loss: 0.26720377802848816, Acc: 100.00%, Labels: [1, 1]
Batch 11: Loss: 0.2217133790254593, Acc: 100.00%, Labels: [1, 1]
Batch 11: Loss: 0.7471661567687988, Acc: 50.00%, Labels: [1, 0]
Batch 11: Loss: 0.6445238590240479, Acc: 50.00%, Labels: [1, 0]
Batch 11: Loss: 0.9331638813018799, Acc: 50.00%, Labels: [1, 0]
Batch 12: Loss: 0.24605320394039154, Acc: 100.00%, Labels: [1]
Batch 12: Loss: 1.4671452045440674, Acc: 0.00%, Labels: [0]
Batch 12: Loss: 1.5031228065490723, Acc: 0.00%, Labels: [0]
Batch 12: Loss: 0.23472139239311218, Acc: 100.00%, Labels: [1]
